UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,12,2010,38,4004780,1988983,2015797,1539260,1514975,255666,288302,26777,25314,128737,145472,4976,4793,33567,36941,1567616,1546051,266329,301374,40943,40573,141992,159923,8770,8733,1596806,1637718,1186554,1177091,241174,271643,14341,14673,125135,141766,3659,3540,25943,29005,1208229,1201198,248867,281353,24500,25934,136568,154270,6708,6785,392177,378079,352706,337884,14492,16659,12436,10641,3602,3706,1317,1253,7624,7936,359387,344853,17462,20021,16443,14639,5424,5653,2062,1948
R,12,2010,39,4203233,2088925,2114308,1637178,1609472,262479,296798,26532,25785,124164,140284,4982,4653,33590,37316,1665491,1640918,273082,309788,40950,41659,137251,154486,8831,8713,1705515,1743830,1292202,1278408,248257,280574,14713,15232,120524,136712,3614,3478,26205,29426,1314049,1302963,255953,290195,25258,27133,131831,148993,6778,6807,383410,370478,344976,331064,14222,16224,11819,10553,3640,3572,1368,1175,7385,7890,351442,337955,17129,19593,15692,14526,5420,5493,2053,1906
R,12,2010,40,4403685,2192010,2211675,1723874,1692302,274686,307529,27590,26152,126449,142960,4976,4909,34435,37823,1752954,1723969,285591,320646,42662,42598,139458,157207,8993,9192,1803243,1841897,1374150,1362024,260150,291194,15428,15658,122825,139311,3667,3669,27023,30041,1396716,1386928,268152,301074,26590,28138,134036,151561,6968,7202,388767,369778,349724,330278,14536,16335,12162,10494,3624,3649,1309,1240,7412,7782,356238,337041,17439,19572,16072,14460,5422,5646,2025,1990
R,12,2010,41,4275639,2132202,2143437,1684972,1649688,262518,292090,26349,25226,120993,136558,4968,4763,32402,35112,1712381,1679059,272377,303856,40874,40935,133209,149759,8830,8739,1756098,1786536,1346335,1330147,248624,276749,14818,15251,117520,133015,3705,3620,25096,27754,1367316,1353155,255609,285459,25481,27161,128012,144345,6869,6898,376104,356901,338637,319541,13894,15341,11531,9975,3473,3543,1263,1143,7306,7358,345065,325904,16768,18397,15393,13774,5197,5414,1961,1841
R,12,2010,42,4092775,2037887,2054888,1608485,1580809,253114,281192,25566,24175,116333,131530,4393,4435,29996,32747,1633685,1608043,262070,292033,39412,39169,127531,143611,7945,8266,1683572,1718161,1289571,1279409,239709,266449,14498,14779,113236,128290,3247,3310,23311,25924,1308927,1300701,246044,274428,24805,26259,122870,138780,6167,6502,354315,336727,318914,301400,13405,14743,11068,9396,3097,3240,1146,1125,6685,6823,324758,307342,16026,17605,14607,12910,4661,4831,1778,1764
R,12,2010,43,4079130,2026347,2052783,1608566,1587578,253158,284184,24553,24192,106759,120946,4476,4287,28835,31596,1632798,1613805,261626,294810,38189,39000,117361,132175,7845,8036,1684564,1724656,1300641,1293761,240195,269657,14232,15124,103716,117911,3314,3237,22466,24966,1319267,1314248,246165,277441,24443,26541,112856,127519,6143,6365,341783,328127,307925,293817,12963,14527,10321,9068,3043,3035,1162,1050,6369,6630,313531,299557,15461,17369,13746,12459,4505,4656,1702,1671
R,12,2010,44,4112709,2039674,2073035,1620422,1607544,257564,288904,24460,24129,104492,117138,4465,4363,28271,30957,1643874,1633135,266013,299251,38087,38974,114687,127993,7948,8021,1705827,1753092,1319332,1320979,244887,274787,14469,15424,101578,114129,3353,3324,22208,24449,1337482,1340952,250864,282356,24885,26872,110329,123439,6293,6374,333847,319943,301090,286565,12677,14117,9991,8705,2914,3009,1112,1039,6063,6508,306392,292183,15149,16895,13202,12102,4358,4554,1655,1647
R,12,2010,45,4307905,2138455,2169450,1699915,1683888,271753,302803,25866,25285,107472,121299,4535,4427,28914,31748,1723946,1710120,280161,313105,40112,40739,117774,132426,8066,8219,1801497,1848592,1396487,1396905,258674,288394,15597,16398,104561,118220,3464,3417,22714,25258,1415099,1417501,264635,295969,26470,28499,113457,127777,6420,6592,336958,320858,303428,286983,13079,14409,10269,8887,2911,3079,1071,1010,6200,6490,308847,292619,15526,17136,13642,12240,4317,4649,1646,1627
R,12,2010,46,4530563,2241889,2288674,1793634,1790155,279185,313008,26237,26024,108829,122751,4523,4521,29481,32215,1818127,1816700,287496,323182,41115,42384,119254,133728,8127,8334,1913438,1970075,1497580,1504599,266707,298906,16297,17255,105967,119864,3496,3524,23391,25927,1516768,1525699,272621,306438,27857,30355,114986,129360,6513,6747,328451,318599,296054,285556,12478,14102,9940,8769,2862,2887,1027,997,6090,6288,301359,291001,14875,16744,13258,12029,4268,4368,1614,1587
R,12,2010,47,4517632,2229003,2288629,1788400,1797864,272418,305154,25621,25446,109194,123893,4246,4396,29124,31876,1812604,1824071,280442,314995,40591,41726,119412,134721,7738,8253,1917928,1982954,1508248,1524276,260315,291593,16285,16926,106516,121042,3254,3434,23310,25683,1527403,1545121,266075,298900,28057,30009,115407,130366,6207,6674,311075,305675,280152,273588,12103,13561,9336,8520,2678,2851,992,962,5814,6193,285201,278950,14367,16095,12534,11717,4005,4355,1531,1579
R,12,2010,48,4535230,2235714,2299516,1801115,1815935,271227,304734,25083,25341,105381,117677,4322,4366,28586,31463,1824932,1841686,278943,314520,39639,41816,115455,128175,7858,8106,1936218,2003818,1531030,1551010,259750,291914,16083,17053,102770,114933,3396,3445,23189,25463,1550139,1571617,265290,299186,27754,30376,111600,123980,6435,6564,299496,295698,270085,264925,11477,12820,9000,8288,2611,2744,926,921,5397,6000,274793,270069,13653,15334,11885,11440,3855,4195,1423,1542
R,12,2010,49,4540208,2235258,2304950,1817757,1836097,266043,300682,24448,25148,94527,108149,4150,4092,28333,30782,1841308,1861252,273577,310214,39256,41618,104454,118231,7563,7754,1952832,2024729,1563175,1584988,255163,288483,16068,17423,92122,105559,3315,3244,22989,25032,1582063,1605211,260627,295595,27960,30872,100778,114266,6219,6310,282426,280221,254582,251109,10880,12199,8380,7725,2405,2590,835,848,5344,5750,259245,256041,12950,14619,11296,10746,3676,3965,1344,1444
R,12,2010,50,4644674,2285030,2359644,1850630,1872420,276547,310605,24693,25524,100488,116102,4210,4263,28462,30730,1874403,1897495,284051,319905,39643,41983,110316,126277,7611,7902,2000702,2076809,1594317,1618551,265633,298376,16180,17860,97995,113448,3359,3421,23218,25153,1613498,1638842,271108,305399,28269,31333,106642,122254,6220,6512,284328,282835,256313,253869,10914,12229,8513,7664,2493,2654,851,842,5244,5577,260905,258653,12943,14506,11374,10650,3674,4023,1391,1390
R,12,2010,51,4571873,2250708,2321165,1830146,1848801,269760,304112,23773,24451,95683,110239,4028,3941,27318,29621,1852875,1873065,276791,313098,38211,40536,105307,119823,7279,7374,1985285,2056459,1590810,1611656,259502,292414,15931,17154,93372,107769,3239,3183,22431,24283,1609324,1631296,264639,299186,27704,30404,101813,116105,5990,6095,265423,264706,239336,237145,10258,11698,7842,7297,2311,2470,789,758,4887,5338,243551,241769,12152,13912,10507,10132,3494,3718,1289,1279
R,12,2010,52,4444884,2179573,2265311,1775851,1808929,258610,292172,22011,23258,93641,109104,3699,3773,25761,28075,1797212,1831841,265327,300564,36015,38755,102383,118160,6642,6920,1936836,2018197,1557355,1587284,248800,281254,14976,16549,91519,106837,2980,3066,21206,23207,1574768,1606046,253725,287616,26492,29441,99224,114712,5479,5763,242737,247114,218496,221645,9810,10918,7035,6709,2122,2267,719,707,4555,4868,222444,225795,11602,12948,9523,9314,3159,3448,1163,1157
R,12,2010,53,4466631,2185744,2280887,1786657,1829117,255538,290185,22164,22945,92328,107555,3586,3600,25471,27485,1807683,1851570,262179,298365,36132,38558,100929,116024,6560,6717,1949645,2038933,1573826,1611640,246306,279706,15070,16482,90346,105513,2924,2880,21173,22712,1591130,1629979,251297,285898,26646,29515,97997,112871,5465,5539,236099,241954,212831,217477,9232,10479,7094,6463,1982,2042,662,720,4298,4773,216553,221591,10882,12467,9486,9043,2932,3153,1095,1178
R,12,2010,54,4343597,2118549,2225048,1734404,1782545,245975,283707,20935,22161,89699,106531,3413,3422,24123,26682,1754433,1804393,252236,291602,34312,37491,97666,114685,6184,6433,1896413,1995013,1534312,1576067,237158,273639,14327,16008,87792,104342,2759,2830,20065,22127,1550815,1593984,241808,279632,25435,28877,94870,111424,5150,5397,222136,230035,200092,206478,8817,10068,6608,6153,1907,2189,654,592,4058,4555,203618,210409,10428,11970,8877,8614,2796,3261,1034,1036
R,12,2010,55,4250259,2070653,2179606,1699632,1751879,235727,271758,20193,21177,88579,106224,3222,3407,23300,25161,1718896,1772286,241711,279231,33141,35584,96285,114004,5910,6253,1856986,1955989,1506904,1550490,227227,262287,13984,15373,86753,104187,2651,2765,19467,20887,1522833,1567214,231662,267988,24820,27477,93615,110964,4979,5199,213667,223617,192728,201389,8500,9471,6209,5804,1826,2037,571,642,3833,4274,196063,205072,10049,11243,8321,8107,2670,3040,931,1054
R,12,2010,56,4182036,2031220,2150816,1673993,1736454,227346,263976,19091,20172,85682,102899,3084,3241,22024,24074,1692191,1755997,232983,271023,31545,34092,92884,110172,5580,6035,1831055,1938446,1492797,1544475,219533,255231,13553,14960,84030,101001,2539,2669,18603,20110,1508016,1560576,223791,260629,24129,26744,90457,107389,4718,5084,200165,212370,181196,191979,7813,8745,5538,5212,1652,1898,545,572,3421,3964,184175,195421,9192,10394,7416,7348,2427,2783,862,951
R,12,2010,57,3971333,1921387,2049946,1594171,1665831,207854,245136,17640,18548,78553,95080,2761,2909,20408,22442,1611131,1684096,212886,251629,29446,31693,85045,101828,5051,5476,1739590,1855505,1429728,1489957,200648,237097,12553,13808,77066,93398,2284,2420,17311,18825,1444035,1505089,204426,242068,22632,24978,82875,99353,4288,4674,181797,194441,164443,175874,7206,8039,5087,4740,1487,1682,477,489,3097,3617,167096,179007,8460,9561,6814,6715,2170,2475,763,802
R,12,2010,58,3892088,1879918,2012170,1565738,1638706,197949,236804,16484,17788,78133,95033,2720,2858,18894,20981,1581325,1655807,202687,242833,27388,30251,84174,101219,4910,5289,1709788,1827969,1411672,1471929,191243,229170,11858,13323,76696,93403,2296,2393,16023,17751,1424757,1486229,194822,233877,21200,24041,82088,98819,4205,4488,170130,184201,154066,166777,6706,7634,4626,4465,1437,1630,424,465,2871,3230,156568,169578,7865,8956,6188,6210,2086,2400,705,801
R,12,2010,59,3719999,1793580,1926419,1501428,1574845,187053,226398,15411,16633,69489,86283,2378,2608,17821,19652,1516107,1590918,191478,232093,26043,28600,74944,91727,4442,4816,1634110,1754148,1356439,1418984,180975,219145,11298,12484,68227,84774,2008,2185,15163,16576,1368821,1432347,184361,223561,20388,22799,73110,89541,3823,4104,159470,172271,144989,155861,6078,7253,4113,4149,1262,1509,370,423,2658,3076,147286,158571,7117,8532,5655,5801,1834,2186,619,712
R,12,2010,60,3616660,1739056,1877604,1445299,1525399,185427,222896,15167,16195,73435,91649,2454,2520,17274,18945,1459602,1540695,189795,228505,25409,27498,78661,97226,4436,4729,1584598,1706607,1305175,1370573,179291,215658,11217,12142,72187,90131,2057,2141,14671,15962,1317211,1383317,182578,219981,20026,21859,76848,94976,3824,4039,154458,170997,140124,154826,6136,7238,3950,4053,1248,1518,397,379,2603,2983,142391,157378,7217,8524,5383,5639,1813,2250,612,690
R,12,2010,61,3556672,1709759,1846913,1431860,1511286,173701,212096,14472,15224,71217,87879,2354,2496,16155,17932,1445215,1525839,177679,217298,24283,26160,75981,92845,4249,4571,1565815,1687063,1300981,1366042,168147,205430,10793,11647,70099,86544,1984,2103,13811,15297,1312314,1378327,171213,209536,19281,21182,74323,90899,3642,3927,143944,159850,130879,145244,5554,6666,3679,3577,1118,1335,370,393,2344,2635,132901,147512,6466,7762,5002,4978,1658,1946,607,644
R,12,2010,62,3484967,1671968,1812999,1409949,1495766,163826,200659,13578,14507,67174,82538,2183,2340,15258,17189,1422517,1509850,167623,205543,22847,25014,71689,87302,3928,4272,1537966,1662445,1288009,1358828,158660,194595,10290,11169,66093,81257,1842,1984,13072,14612,1298685,1370679,161605,198411,18336,20327,70101,85402,3384,3663,134002,150554,121940,136938,5166,6064,3288,3338,1081,1281,341,356,2186,2577,123832,139171,6018,7132,4511,4687,1588,1900,544,609
R,12,2010,63,3619239,1736657,1882582,1488917,1582456,154379,189536,13311,13918,62603,77350,2088,2106,15359,17216,1501724,1596701,158110,194314,22915,24735,66858,81915,3836,3983,1607960,1737294,1371561,1449872,149675,183821,10087,10807,61587,76173,1776,1789,13274,14832,1382556,1462030,152584,187641,18531,20306,65348,80208,3337,3465,128697,145288,117356,132584,4704,5715,3224,3111,1016,1177,312,317,2085,2384,119168,134671,5526,6673,4384,4429,1510,1707,499,518
R,12,2010,64,3083521,1474969,1608552,1262757,1348784,129664,161777,11451,12174,56029,69126,1904,1861,13164,14830,1273802,1361022,132764,165802,19509,21184,59763,73266,3462,3584,1361072,1477656,1158796,1229448,125428,156500,8683,9450,55204,68033,1627,1581,11334,12644,1168262,1239778,127829,159658,15745,17277,58508,71674,2989,3115,113897,130896,103961,119336,4236,5277,2768,2724,825,1093,277,280,1830,2186,105540,121244,4935,6144,3764,3907,1255,1592,473,469
R,12,2010,65,2652668,1261416,1391252,1070171,1156138,117586,148569,9902,10769,50825,61217,1722,1805,11210,12754,1079449,1166627,120258,152034,16604,18450,54185,64838,3152,3332,1156287,1269361,973998,1044768,113743,143717,7441,8244,50011,60261,1475,1540,9619,10831,981886,1053593,115806,146395,13269,14892,52993,63428,2732,2887,105129,121891,96173,111370,3843,4852,2461,2525,814,956,247,265,1591,1923,97563,113034,4452,5639,3335,3558,1192,1410,420,445
R,12,2010,66,2628167,1243406,1384761,1061437,1157008,111785,143809,9402,10268,48410,59395,1535,1683,10837,12598,1070490,1167371,114348,147324,15927,17918,51560,62888,2902,3224,1147161,1270290,973288,1052241,108238,139412,7187,7899,47718,58483,1323,1441,9407,10814,981086,1061067,110247,142185,12958,14608,50533,61546,2548,2824,96245,114471,88149,104767,3547,4397,2215,2369,692,912,212,242,1430,1784,89404,106304,4101,5139,2969,3310,1027,1342,354,400
R,12,2010,67,2666292,1256485,1409807,1085038,1194353,106706,139141,8760,9839,44420,52890,1416,1436,10145,12148,1093579,1204450,108962,142403,15070,17336,47213,56116,2706,2878,1167309,1301369,1003189,1095066,103462,134929,6817,7661,43733,52086,1238,1234,8870,10393,1010643,1103647,105237,137463,12441,14237,46210,54900,2385,2519,89176,108438,81849,99287,3244,4212,1943,2178,687,804,178,202,1275,1755,82936,100803,3725,4940,2629,3099,1003,1216,321,359
R,12,2010,68,2503134,1174798,1328336,1012234,1122419,99971,131713,8197,9049,43754,52712,1210,1412,9432,11031,1020087,1131551,102198,134690,14063,15908,46369,55649,2306,2652,1092778,1226082,936916,1028694,96942,127747,6466,7017,43165,51944,1036,1186,8253,9494,943766,1036506,98712,130079,11710,13063,45492,54527,2002,2292,82020,102254,75318,93725,3029,3966,1731,2032,589,768,174,226,1179,1537,76321,95045,3486,4611,2353,2845,877,1122,304,360
R,12,2010,69,2222680,1035248,1187432,890001,1000565,88920,119827,7432,8104,39365,47625,1118,1215,8412,10096,896994,1008920,90861,122539,12568,14336,41813,50370,2134,2356,960598,1095676,821410,916171,86242,116448,5828,6387,38815,46931,979,1023,7324,8716,827475,923342,87758,118586,10399,11891,40985,49334,1884,2038,74650,91756,68591,84394,2678,3379,1604,1717,550,694,139,192,1088,1380,69519,85578,3103,3953,2169,2445,828,1036,250,318
R,12,2010,70,2094823,967971,1126852,827924,945684,84693,115793,6923,7773,39360,47033,1106,1197,7965,9372,834536,953437,86508,118348,11710,13410,41801,49657,2077,2317,895669,1035867,761407,862032,82120,112329,5389,6106,38815,46364,967,1003,6971,8033,767177,868617,83549,114322,9629,11038,41000,48682,1836,1994,72302,90985,66517,83652,2573,3464,1534,1667,545,669,139,194,994,1339,67359,84820,2959,4026,2081,2372,801,975,241,323
R,12,2010,71,1970035,909389,1060646,780136,892241,78685,108134,6171,7061,36239,43077,951,1194,7207,8939,786177,899627,80340,110521,10444,12454,38406,45584,1836,2276,842276,975626,718417,814028,76199,104888,4804,5548,35744,42463,814,1004,6298,7695,723663,820370,77511,106730,8589,10296,37693,44669,1611,1949,67113,85020,61719,78213,2486,3246,1367,1513,495,614,137,190,909,1244,62514,79257,2829,3791,1855,2158,713,915,225,327
R,12,2010,72,1908063,875555,1032508,755574,874770,72796,101674,5811,6761,33770,40140,891,1060,6713,8103,761196,881495,74316,103845,9885,11595,35775,42440,1661,2015,813007,951404,697914,800147,70573,98581,4587,5312,33321,39580,754,876,5858,6908,702788,805844,71765,100260,8202,9530,35109,41589,1444,1700,62548,81104,57660,74623,2223,3093,1224,1449,449,560,137,184,855,1195,58408,75651,2551,3585,1683,2065,666,851,217,315
R,12,2010,73,1787078,813389,973689,701831,823356,67732,96738,5195,6221,31560,38752,828,994,6243,7628,707124,829690,69202,98826,8906,10681,33436,40914,1532,1932,755072,897811,647988,753566,65695,93842,4076,4870,31162,38180,701,828,5450,6525,652590,758937,66834,95462,7381,8790,32844,40080,1324,1660,58317,75878,53843,69790,2037,2896,1119,1351,398,572,127,166,793,1103,54534,70753,2368,3364,1525,1891,592,834,208,272
R,12,2010,74,1692620,762521,930099,659734,788842,62476,91540,4734,5737,29103,36068,735,883,5739,7029,664554,794654,63776,93480,8067,9873,30917,38072,1419,1693,707803,857774,609136,722126,60490,88812,3753,4472,28759,35561,629,760,5036,6043,613337,727085,61495,90330,6726,8087,30408,37346,1250,1484,54718,72325,50598,66716,1986,2728,981,1265,344,507,106,123,703,986,51217,67569,2281,3150,1341,1786,509,726,169,209
R,12,2010,75,1633192,727963,905229,631163,767694,59710,89345,4385,5529,26785,34904,683,830,5237,6927,635530,773418,60913,91181,7433,9576,28383,36920,1359,1622,676095,835386,583198,703296,57859,86738,3448,4294,26440,34395,593,685,4557,5978,586988,708201,58790,88182,6158,7867,27861,36177,1193,1389,51868,69843,47965,64398,1851,2607,937,1235,345,509,90,145,680,949,48542,65217,2123,2999,1275,1709,522,743,166,233
R,12,2010,76,1535797,678366,857431,590458,730599,54331,83227,3889,4991,24216,31520,637,748,4835,6346,594588,735874,55417,84932,6646,8729,25723,33395,1223,1480,631115,792955,546577,671034,52774,80879,3050,3854,23896,31053,544,634,4274,5501,550215,675584,53637,82222,5536,7154,25241,32720,1079,1284,47251,64476,43881,59565,1557,2348,839,1137,320,467,93,114,561,845,44373,60290,1780,2710,1110,1575,482,675,144,196
R,12,2010,77,1424586,621856,802730,543158,684447,48346,76934,3452,4462,22049,30324,581,678,4270,5885,546771,689334,49299,78476,5894,7888,23425,32041,1093,1412,579816,743666,504138,629809,46930,74742,2722,3489,21772,29915,494,590,3760,5121,507310,634037,47678,75966,4901,6535,23029,31454,956,1245,42040,59064,39020,54638,1416,2192,730,973,277,409,87,88,510,764,39461,55297,1621,2510,993,1353,396,587,137,167
R,12,2010,78,1413550,607672,805878,533022,690710,46208,75401,3194,4390,20678,29044,519,653,4051,5680,536447,695455,47152,76938,5451,7687,21984,30659,1028,1347,567554,748364,495699,637493,44887,73286,2496,3435,20408,28639,455,563,3609,4948,498739,641601,45649,74543,4531,6374,21597,30059,919,1177,40118,57514,37323,53217,1321,2115,698,955,270,405,64,90,442,732,37708,53854,1503,2395,920,1313,387,600,109,170
R,12,2010,79,1335567,568638,766929,505428,666158,38497,65454,2729,3841,17959,25746,447,556,3578,5174,508483,670478,39317,66837,4706,6849,19142,27231,893,1172,531331,714164,470546,617202,37414,63645,2097,2947,17755,25404,377,478,3142,4488,473212,620924,38076,64739,3842,5607,18829,26725,776,1023,37307,52765,34882,48956,1083,1809,632,894,204,342,70,78,436,686,35271,49554,1241,2098,864,1242,313,506,117,149
R,12,2010,80,1326701,554133,772568,491713,670502,37940,65854,2641,3761,17902,26710,447,572,3490,5169,494670,674829,38714,67225,4603,6708,19037,28241,886,1178,517682,719047,457735,620770,36765,64042,2024,2876,17700,26382,392,478,3066,4499,460333,624512,37380,65119,3759,5489,18721,27753,790,1025,36451,53521,33978,49732,1175,1812,617,885,202,328,55,94,424,670,34337,50317,1334,2106,844,1219,316,488,96,153
